,Date,High,Low,Open,Close,Volume,Adj Close,company_name
28,2017-03-03,34.95750045776367,34.647499084472656,34.69499969482422,34.94499969482422,84432400.0,33.03570938110352,3
29,2017-03-06,34.942501068115234,34.650001525878906,34.842498779296875,34.834999084472656,87000000.0,32.931713104248054,3
30,2017-03-07,34.99499893188477,34.697498321533196,34.764999389648445,34.880001068115234,69785200.0,32.97426223754883,3
31,2017-03-08,34.950000762939446,34.705001831054695,34.737499237060554,34.75,74828800.0,32.85136032104492,3
32,2017-03-09,34.697498321533196,34.262500762939446,34.685001373291016,34.669998168945305,88623600.0,32.77572631835937,3
33,2017-03-10,34.84000015258789,34.65999984741211,34.8125,34.78499984741211,78451200.0,32.88445281982422,3
34,2017-03-13,34.857498168945305,34.705001831054695,34.712501525878906,34.799999237060554,69686800.0,32.898616790771484,3
35,2017-03-14,34.91249847412109,34.709999084472656,34.825000762939446,34.747501373291016,61236400.0,32.8489990234375,3
36,2017-03-15,35.1875,34.75749969482422,34.852500915527344,35.115001678466804,102767200.0,33.19641494750977,3
37,2017-03-16,35.255001068115234,35.064998626708984,35.18000030517578,35.172500610351555,76928000.0,33.25076675415039,3
38,2017-03-17,35.25,34.97249984741211,35.25,34.997501373291016,175540000.0,33.085338592529304,3
39,2017-03-20,35.375,35.05749893188477,35.09999847412109,35.3650016784668,86168000.0,33.43275833129883,3
40,2017-03-21,35.70000076293945,34.93249893188477,35.52750015258789,34.959999084472656,158119600.0,33.049877166748054,3
41,2017-03-22,35.400001525878906,34.939998626708984,34.962501525878906,35.35499954223633,103440800.0,33.42330551147461,3
42,2017-03-23,35.39500045776367,35.15250015258789,35.314998626708984,35.22999954223633,81385200.0,33.305130004882805,3
43,2017-03-24,35.435001373291016,35.087501525878906,35.375,35.15999984741211,89582400.0,33.23895263671875,3
44,2017-03-27,35.30500030517578,34.654998779296875,34.84749984741211,35.220001220703125,94300400.0,33.29568099975586,3
45,2017-03-28,36.0099983215332,35.154998779296875,35.227500915527344,35.95000076293945,133499200.0,33.985790252685554,3
46,2017-03-29,36.122501373291016,35.79750061035156,35.91999816894531,36.02999877929688,116760000.0,34.06142807006836,3
47,2017-03-30,36.125,35.875,36.04750061035156,35.98249816894531,84829200.0,34.01652145385742,3
48,2017-03-31,36.06750106811523,35.752498626708984,35.93000030517578,35.915000915527344,78646800.0,33.95270538330078,3
49,2017-04-03,36.02999877929688,35.76250076293945,35.9275016784668,35.92499923706055,79942800.0,33.96216583251953,3
50,2017-04-04,36.22249984741211,35.79249954223633,35.8125,36.19250106811523,79565600.0,34.215049743652344,3
51,2017-04-05,36.3650016784668,35.95249938964844,36.05500030517578,36.005001068115234,110871600.0,34.03778839111328,3
52,2017-04-06,36.13000106811523,35.86249923706055,36.0724983215332,35.915000915527344,84596000.0,33.95270538330078,3
53,2017-04-07,36.04499816894531,35.817501068115234,35.93249893188477,35.834999084472656,66688800.0,33.877071380615234,3
54,2017-04-10,35.970001220703125,35.724998474121094,35.900001525878906,35.79249954223633,75733600.0,33.83689498901367,3
55,2017-04-11,35.837501525878906,35.014999389648445,35.73500061035156,35.407501220703125,121517600.0,33.47293472290039,3
56,2017-04-12,35.537498474121094,35.252498626708984,35.400001525878906,35.45000076293945,81400000.0,33.513111114501946,3
57,2017-04-13,35.595001220703125,35.26250076293945,35.477500915527344,35.26250076293945,71291600.0,33.33585739135742,3
58,2017-04-17,35.470001220703125,35.217498779296875,35.36999893188477,35.45750045776367,66328400.0,33.520198822021484,3
59,2017-04-18,35.5099983215332,35.27750015258789,35.352500915527344,35.29999923706055,58790000.0,33.371307373046875,3
60,2017-04-19,35.5,35.112499237060554,35.470001220703125,35.169998168945305,69313600.0,33.248409271240234,3
61,2017-04-20,35.72999954223633,35.290000915527344,35.30500030517578,35.61000061035156,93278400.0,33.66437530517578,3
62,2017-04-21,35.66999816894531,35.462501525878906,35.61000061035156,35.567501068115234,69283600.0,33.624191284179695,3
63,2017-04-24,35.98749923706055,35.79499816894531,35.875,35.90999984741211,68537200.0,33.947982788085945,3
64,2017-04-25,36.224998474121094,35.967498779296875,35.977500915527344,36.13249969482422,75486000.0,34.15832901000977,3
65,2017-04-26,36.150001525878906,35.845001220703125,36.11750030517578,35.91999816894531,80164800.0,33.95742416381836,3
66,2017-04-27,36.040000915527344,35.82749938964844,35.97999954223633,35.9474983215332,56985200.0,33.98342514038086,3
67,2017-04-28,36.07500076293945,35.817501068115234,36.022499084472656,35.912498474121094,83441600.0,33.95034027099609,3
68,2017-05-01,36.79999923706055,36.2400016784668,36.275001525878906,36.64500045776367,134411600.0,34.64281845092773,3
69,2017-05-02,37.022499084472656,36.709999084472656,36.8849983215332,36.87749862670898,181408800.0,34.86261367797852,3
70,2017-05-03,36.872501373291016,36.06750106811523,36.397499084472656,36.76499938964844,182788000.0,34.75626754760742,3
71,2017-05-04,36.78499984741211,36.45249938964844,36.63000106811523,36.63249969482422,93487600.0,34.630996704101555,3
72,2017-05-05,37.24499893188477,36.68999862670898,36.68999862670898,37.2400016784668,109310800.0,35.20531463623047,3
73,2017-05-08,38.42499923706055,37.25749969482422,37.25749969482422,38.25249862670898,195009600.0,36.16249465942383,3
74,2017-05-09,38.72000122070313,38.36249923706055,38.46749877929688,38.497501373291016,156521600.0,36.39410400390625,3
75,2017-05-10,38.48500061035156,38.02750015258789,38.40750122070313,38.31499862670898,103222800.0,36.22157287597656,3
76,2017-05-11,38.51750183105469,38.07749938964844,38.11249923706055,38.48749923706055,109020400.0,36.53483581542969,3
77,2017-05-12,39.10499954223633,38.66749954223633,38.67499923706055,39.025001525878906,130108000.0,37.04505920410156,3
78,2017-05-15,39.162498474121094,38.76250076293945,39.00249862670898,38.92499923706055,104038800.0,36.95013427734375,3
79,2017-05-16,39.01499938964844,38.68000030517578,38.98500061035156,38.86750030517578,80194000.0,36.895545959472656,3
80,2017-05-17,38.64250183105469,37.4275016784668,38.400001525878906,37.5625,203070800.0,35.65675735473633,3
81,2017-05-18,38.334999084472656,37.78250122070313,37.81750106811523,38.1349983215332,134272800.0,36.20021438598633,3
82,2017-05-19,38.49499893188477,38.15750122070313,38.34500122070313,38.26499938964844,107843200.0,36.32361602783203,3
83,2017-05-22,38.64500045776367,38.227500915527344,38.5,38.497501373291016,91865600.0,36.54432678222656,3
84,2017-05-23,38.724998474121094,38.32749938964844,38.724998474121094,38.45000076293945,79675600.0,36.49923706054688,3
85,2017-05-24,38.54249954223633,38.16749954223633,38.459999084472656,38.334999084472656,76712000.0,36.39006805419922,3
86,2017-05-25,38.587501525878906,38.25749969482422,38.43249893188477,38.46749877929688,76942400.0,36.515846252441406,3
87,2017-05-26,38.560001373291016,38.32749938964844,38.5,38.40250015258789,87710400.0,36.45414733886719,3
88,2017-05-30,38.60749816894531,38.33250045776367,38.35499954223633,38.41749954223633,80507600.0,36.46837997436523,3
89,2017-05-31,38.54249954223633,38.09500122070313,38.49250030517578,38.18999862670898,97804800.0,36.25242614746094,3
90,2017-06-01,38.33250045776367,38.05500030517578,38.29249954223633,38.29499816894531,65616400.0,36.35209655761719,3
91,2017-06-02,38.86249923706055,38.22249984741211,38.39500045776367,38.86249923706055,111082800.0,36.89080429077149,3
92,2017-06-05,38.61249923706055,38.3650016784668,38.584999084472656,38.48249816894531,101326800.0,36.530086517333984,3
93,2017-06-06,38.95249938964844,38.44499969482422,38.474998474121094,38.61249923706055,106499600.0,36.65349578857422,3
94,2017-06-07,38.99499893188477,38.61999893188477,38.75500106811523,38.84249877929688,84278400.0,36.87181854248047,3
95,2017-06-08,38.8849983215332,38.599998474121094,38.8125,38.747501373291016,85003200.0,36.781639099121094,3
96,2017-06-09,38.79750061035156,36.50500106811523,38.79750061035156,37.24499893188477,259530800.0,35.355369567871094,3
97,2017-06-12,36.522499084472656,35.627498626708984,36.435001373291016,36.35499954223633,289229200.0,34.51052474975586,3
98,2017-06-13,36.86249923706055,36.287498474121094,36.790000915527344,36.647499084472656,136661600.0,34.788185119628906,3
99,2017-06-14,36.875,35.959999084472656,36.875,36.290000915527344,126124800.0,34.44882202148437,3
100,2017-06-15,36.11999893188477,35.5525016784668,35.83000183105469,36.0724983215332,128661600.0,34.242355346679695,3
101,2017-06-16,36.125,35.54999923706055,35.94499969482422,35.567501068115234,201444400.0,33.76298141479492,3
102,2017-06-19,36.685001373291016,35.915000915527344,35.915000915527344,36.584999084472656,130165600.0,34.728858947753906,3
103,2017-06-20,36.71749877929688,36.23500061035156,36.71749877929688,36.25249862670898,99600400.0,34.41322708129883,3
104,2017-06-21,36.51750183105469,36.15250015258789,36.38000106811523,36.46749877929688,85063200.0,34.61731338500977,3
105,2017-06-22,36.67499923706055,36.27999877929688,36.44250106811523,36.40750122070313,76425200.0,34.560359954833984,3
106,2017-06-23,36.790000915527344,36.27750015258789,36.28250122070313,36.56999969482422,141757600.0,34.714611053466804,3
107,2017-06-26,37.06999969482422,36.34500122070313,36.79249954223633,36.45500183105469,102769600.0,34.60544967651367,3
108,2017-06-27,36.540000915527344,35.904998779296875,36.25249862670898,35.93249893188477,99047600.0,34.109458923339844,3
109,2017-06-28,36.52750015258789,35.790000915527344,36.122501373291016,36.45750045776367,88329600.0,34.60782623291016,3
110,2017-06-29,36.28250122070313,35.56999969482422,36.1775016784668,35.91999816894531,125997600.0,34.097591400146484,3
111,2017-06-30,36.2400016784668,35.94499969482422,36.11249923706055,36.005001068115234,92096400.0,34.17828369140625,3
112,2017-07-03,36.32500076293945,35.775001525878906,36.22000122070313,35.875,57111200.0,34.054874420166016,3
113,2017-07-05,36.1974983215332,35.68000030517578,35.92250061035156,36.022499084472656,86278400.0,34.19488525390625,3
114,2017-07-06,35.875,35.602500915527344,35.755001068115234,35.68249893188477,96515200.0,33.872142791748054,3
115,2017-07-07,36.1875,35.724998474121094,35.724998474121094,36.04499816894531,76806800.0,34.216243743896484,3
116,2017-07-10,36.48749923706055,35.842498779296875,36.02750015258789,36.26499938964844,84362400.0,34.425086975097656,3
117,2017-07-11,36.462501525878906,36.09500122070313,36.18249893188477,36.38249969482422,79127200.0,34.536636352539055,3
118,2017-07-12,36.54499816894531,36.20500183105469,36.46749877929688,36.435001373291016,99538000.0,34.586463928222656,3
119,2017-07-13,37.122501373291016,36.36000061035156,36.375,36.94250106811523,100797600.0,35.06821823120117,3
120,2017-07-14,37.33250045776367,36.83250045776367,36.99250030517578,37.2599983215332,80528400.0,35.36961364746094,3
121,2017-07-17,37.724998474121094,37.14250183105469,37.20500183105469,37.38999938964844,95174000.0,35.49301528930664,3
122,2017-07-18,37.53250122070313,37.16749954223633,37.29999923706055,37.52000045776367,71475200.0,35.61642074584961,3
123,2017-07-19,37.85499954223633,37.48749923706055,37.61999893188477,37.75500106811523,83692000.0,35.83949279785156,3
124,2017-07-20,37.935001373291016,37.54750061035156,37.875,37.584999084472656,68974800.0,35.67811584472656,3
125,2017-07-21,37.61000061035156,37.22000122070313,37.497501373291016,37.56750106811523,105010400.0,35.6615104675293,3
126,2017-07-24,38.11000061035156,37.474998474121094,37.64500045776367,38.022499084472656,85972800.0,36.09341812133789,3
127,2017-07-25,38.459999084472656,37.95000076293945,37.95000076293945,38.185001373291016,75415600.0,36.24767303466797,3
128,2017-07-26,38.48249816894531,38.26499938964844,38.337501525878906,38.3650016784668,63124000.0,36.41855239868164,3
129,2017-07-27,38.497501373291016,36.82500076293945,38.4375,37.63999938964844,129905200.0,35.7303352355957,3
130,2017-07-28,37.55749893188477,37.29750061035156,37.47249984741211,37.375,68854800.0,35.47877502441406,3
131,2017-07-31,37.58250045776367,37.03250122070313,37.474998474121094,37.18249893188477,79383600.0,35.29604721069336,3
132,2017-08-01,37.55500030517578,37.102500915527344,37.275001525878906,37.51250076293945,141474400.0,35.609291076660156,3
133,2017-08-02,39.9375,39.040000915527344,39.81999969482422,39.28499984741211,279747200.0,37.2918701171875,3
134,2017-08-03,39.3025016784668,38.75500106811523,39.26250076293945,38.89250183105469,108389200.0,36.91928482055664,3
135,2017-08-04,39.349998474121094,38.92250061035156,39.01750183105469,39.09749984741211,82239600.0,37.11388397216797,3
136,2017-08-07,39.72999954223633,39.16749954223633,39.26499938964844,39.70249938964844,87481200.0,37.68819427490234,3
137,2017-08-08,40.45750045776367,39.56750106811523,39.650001525878906,40.02000045776367,144823600.0,37.98958206176758,3
138,2017-08-09,40.31750106811523,39.77750015258789,39.81499862670898,40.26499938964844,104526000.0,38.2221565246582,3
139,2017-08-10,40.0,38.65750122070313,39.974998474121094,38.83000183105469,163217200.0,37.00471115112305,3
140,2017-08-11,39.64250183105469,39.01750183105469,39.150001525878906,39.36999893188477,105028400.0,37.519325256347656,3
141,2017-08-14,40.0525016784668,39.6875,39.83000183105469,39.962501525878906,88490800.0,38.0839729309082,3
142,2017-08-15,40.54999923706055,40.03499984741211,40.165000915527344,40.400001525878906,117862000.0,38.50090408325195,3
143,2017-08-16,40.62749862670898,40.037498474121094,40.48500061035156,40.23749923706055,110686400.0,38.346038818359375,3
144,2017-08-17,40.1775016784668,39.459999084472656,40.13000106811523,39.46500015258789,111762400.0,37.6098518371582,3
145,2017-08-18,39.875,39.18000030517578,39.46500015258789,39.375,109712400.0,37.52408218383789,3
146,2017-08-21,39.47249984741211,38.77750015258789,39.375,39.3025016784668,105474000.0,37.454994201660156,3
147,2017-08-22,40.0,39.50500106811523,39.55749893188477,39.94499969482422,86418400.0,38.067291259765625,3
148,2017-08-23,40.11750030517578,39.72000122070313,39.76750183105469,39.99499893188477,77596400.0,38.11492919921875,3
149,2017-08-24,40.185001373291016,39.63750076293945,40.10749816894531,39.81750106811523,79275600.0,37.94578170776367,3
150,2017-08-25,40.13999938964844,39.81750106811523,39.912498474121094,39.96500015258789,101920400.0,38.08635330200195,3
151,2017-08-28,40.5,39.98249816894531,40.03499984741211,40.36750030517578,103864000.0,38.46993255615234,3
152,2017-08-29,40.77999877929688,40.0,40.025001525878906,40.727500915527344,118067600.0,38.8130111694336,3
153,2017-08-30,40.97249984741211,40.65250015258789,40.95000076293945,40.837501525878906,109078400.0,38.91783905029297,3
154,2017-08-31,41.13000106811523,40.86999893188477,40.90999984741211,41.0,107140400.0,39.07269287109375,3
155,2017-09-01,41.23500061035156,40.90750122070313,41.20000076293945,41.01250076293945,66364400.0,39.08461380004883,3
156,2017-09-05,41.0625,40.13999938964844,40.9375,40.52000045776367,117874000.0,38.61526489257813,3
157,2017-09-06,40.747501373291016,40.13000106811523,40.6775016784668,40.477500915527344,86606800.0,38.57476806640625,3
158,2017-09-07,40.560001373291016,40.09000015258789,40.522499084472656,40.31499862670898,87714000.0,38.41989517211914,3
159,2017-09-08,40.287498474121094,39.63249969482422,40.21500015258789,39.65750122070313,114446000.0,37.793304443359375,3
160,2017-09-11,40.51250076293945,39.97249984741211,40.125,40.375,126323200.0,38.4770736694336,3
161,2017-09-12,40.9900016784668,39.69250106811523,40.65250015258789,40.21500015258789,286856000.0,38.32460403442383,3
162,2017-09-13,39.9900016784668,39.477500915527344,39.96749877929688,39.912498474121094,179629600.0,38.036319732666016,3
163,2017-09-14,39.849998474121094,39.522499084472656,39.747501373291016,39.56999969482422,95042800.0,37.70991897583008,3
164,2017-09-15,40.24250030517578,39.5,39.61750030517578,39.97000122070313,196458400.0,38.09111785888672,3
165,2017-09-18,40.125,39.5,40.02750015258789,39.66749954223633,113077600.0,37.80282974243164,3
166,2017-09-19,39.94250106811523,39.61000061035156,39.87749862670898,39.68249893188477,83242400.0,37.81713104248047,3
167,2017-09-20,39.56499862670898,38.45750045776367,39.474998474121094,39.01750183105469,211805600.0,37.18339538574219,3
168,2017-09-21,38.95000076293945,38.1875,38.95000076293945,38.34749984741211,150046800.0,36.54488754272461,3
169,2017-09-22,38.06750106811523,37.63999938964844,37.8849983215332,37.97249984741211,186581600.0,36.18751525878906,3
170,2017-09-25,37.95750045776367,37.290000915527344,37.497501373291016,37.63750076293945,177549200.0,35.86825942993164,3
171,2017-09-26,38.47999954223633,37.92250061035156,37.94499969482422,38.28499984741211,146640000.0,36.48532485961914,3
172,2017-09-27,38.68000030517578,38.3849983215332,38.45000076293945,38.55749893188477,102016800.0,36.74501419067383,3
173,2017-09-28,38.56999969482422,38.17499923706055,38.47249984741211,38.31999969482422,88022000.0,36.51867294311523,3
174,2017-09-29,38.53250122070313,38.0,38.3025016784668,38.52999877929688,105199200.0,36.71880722045898,3
175,2017-10-02,38.61249923706055,38.18000030517578,38.56499862670898,38.45249938964844,74795200.0,36.64495086669922,3
176,2017-10-03,38.772499084472656,38.477500915527344,38.50249862670898,38.61999893188477,64921200.0,36.8045768737793,3
177,2017-10-04,38.46500015258789,38.1150016784668,38.40750122070313,38.36999893188477,80655200.0,36.56632614135742,3
178,2017-10-05,38.86000061035156,38.51250076293945,38.54499816894531,38.84749984741211,85135200.0,37.02138137817383,3
179,2017-10-06,38.872501373291016,38.63999938964844,38.74250030517578,38.82500076293945,69630400.0,36.99993896484375,3
180,2017-10-09,39.18249893188477,38.872501373291016,38.95249938964844,38.959999084472656,65051600.0,37.12859344482422,3
181,2017-10-10,39.5,38.775001525878906,39.01499938964844,38.974998474121094,62468000.0,37.14288711547852,3
182,2017-10-11,39.24499893188477,38.9375,38.99250030517578,39.13750076293945,67622400.0,37.297752380371094,3
183,2017-10-12,39.34249877929688,38.93249893188477,39.087501525878906,39.0,64500400.0,37.16671371459961,3
184,2017-10-13,39.31999969482422,39.102500915527344,39.18249893188477,39.247501373291016,65576800.0,37.40258026123047,3
185,2017-10-16,40.0,39.412498474121094,39.474998474121094,39.97000122070313,96486000.0,38.09111785888672,3
186,2017-10-17,40.21749877929688,39.80749893188477,39.94499969482422,40.11750030517578,75989200.0,38.23168182373047,3
187,2017-10-18,40.1775016784668,39.900001525878906,40.10499954223633,39.93999862670898,65496800.0,38.06253051757813,3
188,2017-10-19,39.27000045776367,38.75500106811523,39.1875,38.99499893188477,170336800.0,37.16195297241211,3
189,2017-10-20,39.4375,38.9900016784668,39.15250015258789,39.0625,95896400.0,37.22627639770508,3
190,2017-10-23,39.42250061035156,38.875,39.22249984741211,39.04249954223633,87937200.0,37.207218170166016,3
191,2017-10-24,39.35499954223633,39.04999923706055,39.0724983215332,39.275001525878906,71028800.0,37.42878341674805,3
192,2017-10-25,39.38750076293945,38.81750106811523,39.227500915527344,39.102500915527344,84828400.0,37.26439666748047,3
193,2017-10-26,39.45750045776367,39.19499969482422,39.30749893188477,39.352500915527344,68002000.0,37.50263977050781,3
194,2017-10-27,40.900001525878906,39.67499923706055,39.8224983215332,40.76250076293945,177816800.0,38.84636688232422,3
195,2017-10-30,42.01750183105469,40.93000030517578,40.97249984741211,41.68000030517578,178803200.0,39.72073745727539,3
196,2017-10-31,42.412498474121094,41.73500061035156,41.974998474121094,42.2599983215332,144187200.0,40.27346801757813,3
197,2017-11-01,42.48500061035156,41.40250015258789,42.46749877929688,41.72249984741211,134551200.0,39.7612419128418,3
198,2017-11-02,42.125,41.31999969482422,41.650001525878906,42.02750015258789,165573600.0,40.05190658569336,3
199,2017-11-03,43.56499862670898,42.77999877929688,43.5,43.125,237594400.0,41.09780502319336,3
200,2017-11-06,43.747501373291016,42.93000030517578,43.09249877929688,43.5625,140105200.0,41.51474380493164,3
201,2017-11-07,43.8125,43.400001525878906,43.477500915527344,43.70249938964844,97446000.0,41.64815902709961,3
202,2017-11-08,44.060001373291016,43.58250045776367,43.665000915527344,44.060001373291016,97638000.0,41.988861083984375,3
203,2017-11-09,44.025001525878906,43.28499984741211,43.77750015258789,43.97000122070313,117930400.0,41.9030876159668,3
204,2017-11-10,43.84500122070313,43.56750106811523,43.77750015258789,43.66749954223633,100582000.0,41.76439666748047,3
205,2017-11-13,43.625,43.349998474121094,43.375,43.49250030517578,67928400.0,41.59703826904297,3
206,2017-11-14,43.36999893188477,42.79499816894531,43.2599983215332,42.834999084472656,99130000.0,40.96818542480469,3
207,2017-11-15,42.58000183105469,42.09500122070313,42.49250030517578,42.27000045776367,116632400.0,40.42780685424805,3
208,2017-11-16,42.96749877929688,42.57500076293945,42.79499816894531,42.775001525878906,94550000.0,40.910804748535156,3
209,2017-11-17,42.84749984741211,42.40999984741211,42.7599983215332,42.537498474121094,87598000.0,40.68365097045898,3
210,2017-11-20,42.63999938964844,42.38999938964844,42.5724983215332,42.49499893188477,65049600.0,40.643009185791016,3
211,2017-11-21,43.42499923706055,42.69499969482422,42.69499969482422,43.28499984741211,100525200.0,41.39857482910156,3
212,2017-11-22,43.75,43.26250076293945,43.34000015258789,43.7400016784668,102355600.0,41.83374786376953,3
213,2017-11-24,43.875,43.662498474121094,43.775001525878906,43.74250030517578,56106800.0,41.83613967895508,3
214,2017-11-27,43.77000045776367,43.334999084472656,43.76250076293945,43.522499084472656,82867200.0,41.62572860717773,3
215,2017-11-28,43.71749877929688,42.96500015258789,43.57500076293945,43.26750183105469,105715200.0,41.38183975219727,3
216,2017-11-29,43.22999954223633,41.790000915527344,43.15750122070313,42.36999893188477,166665600.0,40.52345657348633,3
217,2017-11-30,43.03499984741211,42.11000061035156,42.60749816894531,42.962501525878906,166108800.0,41.09012985229492,3
218,2017-12-01,42.91749954223633,42.125,42.48749923706055,42.76250076293945,159037200.0,40.89884567260742,3
219,2017-12-04,43.15499877929688,42.40750122070313,43.11999893188477,42.45000076293945,130169600.0,40.59996795654297,3
220,2017-12-05,42.88000106811523,42.099998474121094,42.26499938964844,42.40999984741211,109400800.0,40.56171417236328,3
221,2017-12-06,42.54999923706055,41.6150016784668,41.875,42.25249862670898,114240000.0,40.41107177734375,3
222,2017-12-07,42.61000061035156,42.227500915527344,42.25749969482422,42.33000183105469,102693200.0,40.48520278930664,3
223,2017-12-08,42.75,42.20500183105469,42.622501373291016,42.34249877929688,93420800.0,40.497154235839844,3
224,2017-12-11,43.22249984741211,42.1974983215332,42.29999923706055,43.16749954223633,141095200.0,41.28619384765625,3
225,2017-12-12,43.09749984741211,42.8650016784668,43.037498474121094,42.92499923706055,77636800.0,41.05426025390625,3
226,2017-12-13,43.3849983215332,43.0,43.125,43.06750106811523,95273600.0,41.1905517578125,3
227,2017-12-14,43.28250122070313,42.912498474121094,43.099998474121094,43.05500030517578,81906000.0,41.1786003112793,3
228,2017-12-15,43.54249954223633,43.1150016784668,43.40750122070313,43.49250030517578,160677200.0,41.59703826904297,3
229,2017-12-18,44.29999923706055,43.71500015258789,43.72000122070313,44.10499954223633,117684400.0,42.182838439941406,3
230,2017-12-19,43.84749984741211,43.522499084472656,43.75749969482422,43.6349983215332,109745600.0,41.73331069946289,3
231,2017-12-20,43.85499954223633,43.3125,43.71749877929688,43.587501525878906,93902400.0,41.68788528442383,3
232,2017-12-21,44.00500106811523,43.525001525878906,43.54249954223633,43.75249862670898,83799600.0,41.84570693969727,3
233,2017-12-22,43.85499954223633,43.625,43.66999816894531,43.75249862670898,65397600.0,41.84570693969727,3
234,2017-12-26,42.86750030517578,42.41999816894531,42.70000076293945,42.64250183105469,132742000.0,40.78407287597656,3
235,2017-12-27,42.69499969482422,42.4275016784668,42.525001525878906,42.650001525878906,85992800.0,40.79125595092773,3
236,2017-12-28,42.962501525878906,42.61999893188477,42.75,42.77000045776367,65920800.0,40.90602111816406,3
237,2017-12-29,42.647499084472656,42.30500030517578,42.63000106811523,42.30749893188477,103999600.0,40.46367645263672,3
238,2018-01-02,43.07500076293945,42.31499862670898,42.540000915527344,43.06499862670898,102223600.0,41.18815612792969,3
239,2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.05749893188477,118071600.0,41.18099594116211,3
240,2018-01-04,43.36750030517578,43.02000045776367,43.1349983215332,43.25749969482422,89738400.0,41.37227249145508,3
241,2018-01-05,43.84249877929688,43.26250076293945,43.36000061035156,43.75,94640000.0,41.84330749511719,3
242,2018-01-08,43.90250015258789,43.48249816894531,43.587501525878906,43.587501525878906,82271200.0,41.68788528442383,3
243,2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,86336000.0,41.68311309814453,3
244,2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,95839600.0,41.67354583740234,3
245,2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,74670800.0,41.91025924682617,3
246,2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,101672400.0,42.34304428100586,3
247,2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,118263600.0,42.12784957885742,3
248,2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,137547200.0,42.82363510131836,3
